firstname,lastname,price,above_100
Phillip,Meyers,102.797745,True
Nicholas,Hubbard,275.40085,True
Misty,Ramirez,62.316814,False
Scott,Johnson,85.873886,False
Jay,Nixon,253.46748,True
Tony,Hall,61.197166,False
Taylor,Smith,41.492645,False
Mark,Reynolds,70.49795,False
Marilyn,Christensen,155.48546,True
Denise,Atkins,185.4516,True
Melissa,Gonzales,228.0026,True
Henry,Hoffman,229.66289,True
Daisy,Davenport,59.527534,False
Christopher,Paul,122.71317,True
Kevin,Craig,148.20105,True
Natalie,Coleman,122.14404,True
Jeremy,Strickland,130.84357,True
Gary,Bonilla,162.61525,True
Amanda,Richards,236.59572,True
Heidi,Perez,245.17572,True
Robert,Johnson,174.69223,True
Gary,Mills,183.83632,True
Chelsea,Caldwell,16.120836,False
John,Frye,223.27742,True
Michael,Strong,220.41223,True
Christopher,Delgado,85.7828,False
Whitney,Wallace,253.45561,True
Rebecca,Martinez,59.6832,False
Marissa,Mccoy,116.96346,True
Ricky,Kerr,38.995846,False
Anna,Campbell,249.92134,True
Marie,Walters,73.388084,False
Robert,Martin,38.22288,False
Marc,Davis,162.28026,True
James,Dixon,159.37944,True
Vicki,Ramirez,186.16025,True
Krista,Campbell,161.23384,True
Lauren,Patterson,170.21233,True
Megan,Clark,290.25815,True
Judy,Zimmerman,219.58882,True
Joseph,Williams MD,210.78418,True
Lori,Acevedo,210.6603,True
William,Taylor,275.63318,True
Dawn,Snyder,248.98404,True
Jennifer,Simmons,80.68354,False
Alyssa,Nunez,163.8009,True
Robert,Black,63.928005,False
Julia,Young,239.23967,True
Melinda,Barnes,227.25064,True
Mr.,Brett Armstrong,154.13419,True
Erik,Stevenson,246.00407,True
Daniel,George,34.80089,False
Lindsey,Jones,197.70204,True
Virginia,Lopez,227.4256,True
Andrew,Brown,92.88318,False
Donna,Lowery,264.8326,True
Alexis,Andrade,6.3139853,False
Alyssa,Pierce,47.740326,False
Tara,Johnson,38.26769,False
Michael,Brady,162.05943,True
James,Rhodes,51.92414,False
Pamela,Scott,42.433334,False
Martin,Ward,170.94983,True
Kristina,Hernandez,107.691574,True
Robert,Bush,87.18004,False
Rebecca,Larson,214.38957,True
Brittany,Watson,190.52002,True
Ryan,Ramirez,249.72879,True
Edward,Burns,87.64997,False
John,Prince,31.73842,False
Ashley,Boyer,107.6626,True
James,Dean,61.695454,False
Natalie,Gordon,268.28,True
Ryan,Smith,136.20781,True
Stephen,Thompson,54.2964,False
William,Delgado,96.254425,False
Brian,Johnson,124.92921,True
James,Patel,216.60564,True
Allen,Rogers,145.43425,True
Aimee,Reyes,277.66568,True
Susan,Williams,255.21535,True
Edward,Griffin,108.62052,True
Debra,Baker,296.5003,True
Yvette,Kramer,279.9371,True
Alyssa,Williams DVM,270.89722,True
John,Cunningham,173.02428,True
Dana,Gilbert,86.51917,False
Stephen,Henry,146.15155,True
Bradley,James,137.9825,True
Melinda,Peters,16.83003,False
Robert,Goodman,213.5424,True
Leslie,Moore,195.96307,True
Sarah,Gray,270.79474,True
Amy,Haynes,258.5063,True
Gary,Dean,184.42516,True
Jonathan,Duran,224.53615,True
Elizabeth,Ruiz,124.66945,True
Caitlin,Lewis,196.3599,True
Micheal,Blackburn,10.443175,False
Sheryl,Mccarthy,159.95198,True
Lisa,Smith,150.91226,True
Jared,Juarez,247.56064,True
Brett,Castro,217.33286,True
Jessica,Murray,175.30222,True
Austin,Coffey,16.25914,False
Shelly,Jacobs,3.8567622,False
Elizabeth,Logan,298.74234,True
Cody,Anderson,128.0815,True
Kayla,Wood,256.0529,True
Paul,Singh DDS,157.96362,True
James,Mays,245.2433,True
Thomas,Moore,244.59149,True
Linda,Pacheco,299.604,True
Jenny,Clark,66.32312,False
Patrick,Guzman,223.4966,True
Mr.,Scott Peters,229.48734,True
John,Stevenson,23.099272,False
Kristina,Brooks,154.68059,True
Nancy,Aguilar,63.387875,False
Robert,Brown,132.73296,True
Jessica,Williams,255.95816,True
David,Brown,290.59448,True
Dorothy,Munoz,242.56454,True
Jason,Lawson,76.09247,False
James,Hall,167.96983,True
Patricia,Carpenter,46.08147,False
Jeff,Cardenas,64.36053,False
Michelle,Johnson,19.189451,False
Frank,Madden,17.340214,False
George,Tanner,291.42926,True
Dylan,Johnson,40.653286,False
Pamela,King,282.48175,True
Jesse,Frazier,95.66569,False
Edward,Russell,103.223595,True
Diana,Mcdonald,183.09644,True
Randy,Dawson,192.14415,True
Jasmine,Williams,286.16922,True
Robert,Smith,124.21901,True
Sara,Young,183.99449,True
Samantha,Gonzalez,205.58992,True
Christina,Torres,286.26816,True
Maria,Bailey,141.90762,True
Charles,Bartlett,94.226585,False
Natalie,Parker,238.01616,True
Paula,Hernandez DDS,48.883816,False
Jessica,Jenkins,14.947779,False
Drew,Henson,223.07613,True
Michael,Davis,17.98091,False
Ian,Ramos,23.684656,False
Anna,Wright,235.58246,True
Ashley,Anderson,74.40866,False
Jennifer,Wright,298.12787,True
Nicole,Lopez,67.72889,False
Tara,Ellis,21.927614,False
Hannah,Elliott,42.35003,False
Gavin,Rodriguez,116.366425,True
Johnny,Jackson,291.5969,True
Martin,Garrett,147.06706,True
Terri,Hayes,167.36096,True
Adam,Huang,260.84094,True
Carolyn,Garner,104.41065,True
Lisa,Lee,130.22025,True
Rodney,Escobar,8.7116,False
Michael,Johnson,144.54501,True
Michelle,Carter DVM,55.948227,False
John,Dunn,81.5437,False
Terry,Pierce,297.86618,True
David,Buck,258.79108,True
Jennifer,Newman,149.30963,True
Cynthia,Lee,246.59341,True
Sylvia,Clark,299.52524,True
Joseph,Taylor,86.08285,False
Kathleen,Barton,37.42181,False
Michael,Harris Jr.,52.86341,False
Eric,Benson,172.19672,True
Curtis,Butler,44.51322,False
Brittany,Le,51.04879,False
Jeremiah,Sims,101.1618,True
David,Davis,290.42276,True
Tiffany,Bond,181.48955,True
Patricia,Chen,61.600594,False
William,Crawford,181.76038,True
Christina,Roberts,29.2868,False
Jerome,Scott,232.14413,True
Jeffery,Walker,272.084,True
Todd,Alvarez,212.17337,True
John,Henry,223.99118,True
James,Miles,156.36758,True
Michael,Downs,31.197206,False
Kayla,Wheeler,6.095911,False
Charles,Martin,161.27522,True
Harold,Bennett,135.04236,True
Michael,Swanson,200.39235,True
Janet,Mcdonald,79.803535,False
Brett,Willis,244.40642,True
Jacob,Smith,27.92323,False
Alexa,Webb,167.56886,True
Louis,Klein,40.122,False
Tony,Yu,15.742387,False
Lisa,Goodman,121.07841,True
Kimberly,Hernandez,36.973522,False
Phillip,Friedman,145.84183,True
Brian,Lam,2.9003944,False
Kristin,Wilkins,251.85103,True
Joshua,Lynch,188.87811,True
Blake,Mclaughlin,276.6512,True
Billy,Olsen,10.004807,False
Shawn,Brock,179.61581,True
Danielle,Jones,222.6952,True
Jim,Gomez,60.129196,False
Sabrina,Henderson,178.74539,True
David,Pennington,245.3184,True
Deborah,Williams,137.01598,True
Stephanie,Bowman,227.00471,True
Joseph,Frazier,176.45331,True
Ryan,Mclaughlin,249.86438,True
Tony,Hall,135.8551,True
Timothy,Martin,289.26535,True
John,Obrien,261.8481,True
Barbara,Johnson,53.805897,False
Brandon,Marshall,139.84778,True
Carrie,Miller,11.555509,False
Samantha,Dean,261.61935,True
Jamie,Wilson,87.74932,False
Carlos,Acosta,236.60353,True
Amy,Bennett,228.74945,True
Dominique,Wells,116.64359,True
Sarah,Bright,237.51608,True
Michael,Barton,111.58834,True
Rebecca,Anderson,172.30626,True
Megan,Riggs,31.415424,False
Whitney,Andrews,44.1177,False
Catherine,Jones,127.01351,True
William,Andrews,236.21808,True
Kathleen,Edwards,158.32396,True
Roger,Frost,220.46889,True
Justin,Johnson,255.84917,True
Valerie,Young,265.17026,True
Samantha,Perez,239.94698,True
Devin,Allen,72.15834,False
Stephanie,Little,238.92387,True
Melanie,Miller,27.507048,False
Erica,Beck,2.4085264,False
Toni,Dunn,168.37337,True
Eric,Dunn,211.89758,True
David,Jackson,169.35506,True
Melanie,Gates,94.66629,False
Heather,Pierce,17.41062,False
Jordan,Lewis,153.01462,True
Michele,Johnson,255.71498,True
Samantha,Ryan,249.49252,True
Christopher,Hudson,201.99976,True
Zachary,Williams,106.59921,True
Donna,Davis,66.7288,False
Jordan,Erickson,237.77208,True
Christopher,Nolan,88.74278,False
Evelyn,Hanna,11.364588,False
Jason,Johnson,250.23148,True
Barbara,Caldwell,224.71158,True
Ronald,Huff,7.2205434,False
Holly,Norris,216.23051,True
Derrick,Carter,11.837913,False
Kenneth,Golden,285.85083,True
Grace,Edwards,70.086555,False
Jonathan,Rios,57.712597,False
Mackenzie,Miller,265.59418,True
Tammy,Taylor,138.85599,True
Reginald,King,207.33057,True
Matthew,Fletcher,130.55916,True
Elizabeth,Jordan,177.71243,True
Sally,Santiago,45.11903,False
James,Johnson,12.895736,False
Jason,Saunders,242.84373,True
Carol,Hernandez,4.6243706,False
Kendra,Dawson,291.52127,True
James,Hess DDS,58.42698,False
Michael,Stokes,25.518866,False
Jeffrey,Martinez,147.69038,True
Joseph,Bell,102.98743,True
Pamela,Black,140.71939,True
Robert,Jordan,100.4711,True
Kathy,Baker,263.55118,True
Brian,Bailey,115.36283,True
Mitchell,Clark,190.2858,True
Kelly,Mcintyre,168.73442,True
Susan,Ali,260.58212,True
Latoya,Gonzales,205.04242,True
Olivia,Mayo,251.53932,True
Thomas,Anderson,221.03203,True
Todd,Jennings,182.39384,True
Paul,Dixon,22.257608,False
Julie,Torres,130.67876,True
James,Miller,202.22964,True
John,Howard,80.7387,False
Anne,Savage,134.04054,True
Richard,Wilson,226.89171,True
Mrs.,Amber Esparza,187.57779,True
Todd,Armstrong,99.18946,False
Aaron,Richardson,118.45568,True
Gregory,Pollard,234.13823,True
Jon,Butler,225.76784,True
Chelsea,Madden,116.622925,True
Misty,Ramos,234.08371,True
Ryan,Murphy,233.78728,True
Brittany,Sandoval,259.16153,True
Rose,Stanton,132.58437,True
Kristen,Banks,287.00925,True
Julia,Stokes,140.31256,True
Paul,Phillips,186.00436,True
Amber,Thompson,128.40387,True
Mrs.,Valerie Norton,278.4733,True
Adam,Parker,228.17804,True
Jennifer,Gonzales,201.95772,True
Jacqueline,Hernandez,260.08606,True
Cory,Walker,276.89517,True
Jennifer,Miller,220.52022,True
Dawn,Bond,270.3605,True
Tara,Daniel,247.69266,True
Rebecca,Thompson DDS,136.49072,True
Victor,Serrano,260.1217,True
Elizabeth,Bell,55.22086,False
Julie,Coleman,122.629265,True
Jennifer,Brown,8.634622,False
Jessica,Moore,266.64725,True
John,Ramirez,160.94016,True
Becky,Hall,271.1222,True
Christine,Smith,295.804,True
Christopher,Osborne,146.23293,True
Jacob,Hernandez,7.9995866,False
Jennifer,Rogers,128.5134,True
Tammy,Young,19.649488,False
James,Lewis,56.048298,False
Charles,Stanley,74.114876,False
Christina,Garcia,85.953415,False
Heather,Davis,74.29699,False
Ashley,Fuentes,228.8808,True
Jorge,Brown,2.6680162,False
Sierra,Park MD,205.52586,True
Todd,Miller,272.9947,True
Jeffrey,Sanchez,71.25954,False
Crystal,Luna,99.98305,False
Devin,Flores,60.751522,False
Bianca,Martin,123.53568,True
Danielle,Snyder,26.677382,False
Edward,Carney,265.06903,True
Joseph,Grimes,268.75293,True
April,Fowler,164.80774,True
Michelle,Mccoy,145.09961,True
Alicia,Stone MD,21.30618,False
Micheal,Lloyd,215.17326,True
Richard,Ortiz,148.91675,True
Jasmine,Reyes,44.61653,False
Tony,Smith,114.402596,True
Mary,Melton,198.30583,True
William,Griffin,146.08139,True
Scott,Vargas,58.253613,False
Adam,Guerra,13.060347,False
Christina,Vang,215.29715,True
Nicole,Williams,189.19025,True
Erica,Powers,142.79338,True
Angela,Garcia,175.25618,True
Melissa,Brown,257.90268,True
John,Santiago,55.750515,False
Donald,Nelson,20.7471,False
Misty,Bell,263.00638,True
Vanessa,Barnes,81.07265,False
Brian,Austin,212.64894,True
Jeffrey,King,252.28969,True
Levi,Vaughn,142.12245,True
Melanie,Blake,244.24965,True
Marvin,Franklin,219.66977,True
Angela,Massey,110.59228,True
Lisa,Cole,202.20328,True
George,Stark,103.630486,True
Jeffrey,Salas,232.95865,True
Richard,Reeves,85.8325,False
Heather,Maldonado,292.41016,True
Shelly,Mcdaniel,267.5668,True
David,Ryan,80.921486,False
Tyler,Trevino,75.706116,False
Christina,Jackson,155.48558,True
Jodi,Peterson,20.74949,False
Melissa,Carney,42.023724,False
David,Cole,113.42413,True
Ricardo,Weber,215.47653,True
Jessica,Mckenzie,280.97076,True
James,Ramirez,36.281776,False
Jeffrey,Wise,77.17376,False
Brandy,Fisher,169.58005,True
Renee,Barrera,246.01479,True
Melanie,Wiggins,14.973877,False
Alexander,Mckee,171.60374,True
Sheryl,Hill,9.16192,False
Sandra,White,272.98785,True
Christopher,Thompson,22.069052,False
Mr.,Daniel Smith,130.75264,True
Theresa,Johnson,61.152554,False
Kristopher,Cunningham,127.42968,True
Nathan,Morgan,166.21275,True
David,Murray,110.60257,True
April,Taylor,2.033803,False
Daniel,Herrera,245.14091,True
John,Mcpherson,200.3253,True
Scott,Simmons,44.450874,False
Gary,Tran,86.683685,False
Erica,Vaughn,289.7923,True
Jennifer,Peterson,179.35994,True
April,Mccormick,219.60905,True
Justin,Davis,39.145096,False
Julia,Hall,163.15337,True
Anna,Cunningham,188.93762,True
Jacob,Stevens,233.22577,True
Jerry,Payne,169.62381,True
Mark,Collins,117.622284,True
Benjamin,Clark,93.1022,False
Lisa,Norton,17.323177,False
Christopher,Smith,81.45143,False
Mary,Myers,37.447403,False
Stephanie,Skinner,6.450115,False
Dave,Kelly,121.97573,True
Patricia,Gallagher,196.37119,True
Shaun,Holloway,39.440327,False
Marc,Love,262.2721,True
Michael,Mayer,41.42901,False
Mason,Rodriguez,162.79196,True
Jason,Payne,83.279465,False
Johnny,Hicks,74.94438,False
Lisa,Rodgers,32.106224,False
Sarah,Tyler,87.15157,False
Brian,Rodriguez,26.081652,False
Charlene,Jones,246.88533,True
Scott,Lawrence,227.61395,True
Carol,Patrick,140.45168,True
Mrs.,Jessica Gibson DDS,60.119995,False
Linda,Sullivan,4.597578,False
Donna,Carrillo,237.82591,True
Scott,Baker,227.4705,True
Brian,Jensen,174.96712,True
James,Sosa,81.43217,False
Veronica,Zavala,51.45915,False
Jenny,Fields,186.1693,True
George,Monroe,230.84557,True
Michael,Smith,153.70561,True
Kevin,Oliver,190.39769,True
Nicholas,Mejia,13.522723,False
Phillip,Logan,169.72318,True
Jamie,Jackson,299.18466,True
Thomas,Alvarez,72.2309,False
Kaitlin,Lawson,116.943474,True
Carlos,Wagner,268.21582,True
Christopher,Anderson,45.614014,False
Roberto,Sparks,113.7676,True
Julie,Oneal,214.06926,True
Megan,Friedman,240.35184,True
Cheryl,Taylor,96.5885,False
Jeffrey,Hatfield,241.51036,True
James,Phillips,18.982054,False
Jessica,Moore,128.92242,True
Eric,Richards,79.96035,False
Rebecca,Mitchell,240.7557,True
Anna,Patrick,158.13197,True
Eric,Schmidt,197.34383,True
Mark,Campbell,156.89478,True
Taylor,Oconnell,190.58687,True
Debra,Peters,70.77283,False
Richard,Anderson,99.64763,False
William,Russell,201.20676,True
Ryan,Mcdaniel,245.97208,True
Jacqueline,Frazier,191.72865,True
Steven,Stuart,32.135456,False
Emily,Rodriguez,90.35268,False
Ryan,Perez,28.24314,False
Lauren,Hahn,287.31525,True
Megan,Lopez,127.44342,True
Matthew,Lucero,194.01462,True
Joseph,Perez,52.967155,False
Kimberly,Wright,153.63786,True
Donald,Braun,16.164661,False
Savannah,Reese,156.40625,True
Leslie,Wiggins,65.73845,False
Mrs.,Deanna Gonzalez,26.466547,False
Derrick,Brown PhD,22.810139,False
Meghan,Davis,116.30375,True
Faith,Edwards,163.63504,True
Stephanie,Morgan,160.76158,True
Laura,Vargas,17.127396,False
Caleb,Singh,55.99219,False
Cassandra,Andrade,189.37323,True
Robert,Hall,183.85109,True
Kenneth,Hill,6.3411145,False
David,Brown,136.85915,True
Sarah,Lewis,237.1229,True
Stephen,Meyers,261.2786,True
Victor,Becker,71.864204,False
Brad,Huff,150.79292,True
Thomas,Sanchez,18.396755,False
Michael,Chapman,229.96025,True
Stephen,Lam,89.72241,False
Theresa,Wells,80.07482,False
Richard,Barrera,55.20716,False
Kelly,Boyle,237.0516,True
Alexander,Richardson,21.989153,False
James,Hicks,177.05153,True
Todd,Simon PhD,93.74886,False
Jason,Meyer,114.07688,True
Matthew,Moore,150.4707,True
Lindsay,Rivera,108.13029,True
Michael,Peterson,253.4941,True
Jennifer,Martin PhD,193.19626,True
Martin,Solomon,186.44926,True
Rebecca,Quinn,72.469734,False
Kerry,Branch,9.474333,False
Leslie,Ruiz,219.32927,True
Joseph,Howard,86.76007,False
Rebecca,Wright,233.51237,True
Jacqueline,Phillips,266.4419,True
Wesley,Erickson,134.59998,True
Janet,West,225.89938,True
James,Barnett,237.58789,True
Eric,Scott,252.83163,True
James,Jones,250.71735,True
Joshua,Baker DVM,87.85407,False
Kathleen,Baker,260.1202,True
Michael,Clark,260.38214,True
Anne,Richards,214.5768,True
Renee,Williams,273.24484,True
Derek,Thomas,128.07326,True
Robert,White,15.360063,False
Teresa,Figueroa,157.05363,True
Ashley,Murphy,117.94577,True
Laura,Peterson,227.61238,True
Brian,Cardenas,96.53388,False
Dana,Conrad,12.3580265,False
Kathleen,Deleon,123.77194,True
Ebony,Garcia,243.75461,True
Johnathan,Allen,8.375006,False
Laura,Faulkner,0.17293006,False
Kirk,Pearson,9.303533,False
Joseph,Bonilla,44.207573,False
Christina,Moore,121.10851,True
Gary,Barber,109.57604,True
Laura,Diaz,1.1923176,False
Jerry,Stuart,222.11847,True
Brianna,Griffith,200.53008,True
Kenneth,Lopez,56.491184,False
Wesley,Krause,115.92178,True
Derek,Sullivan,199.99016,True
Brian,Johnson,202.85095,True
Miss,Monica Mcdonald,190.94975,True
Christine,Peterson,144.04828,True
Brianna,Ramirez,196.13335,True
Robert,Decker,71.98489,False
Michael,Bryant,82.40542,False
Jamie,Silva,161.79208,True
Steven,Jones,96.06537,False
Christopher,Bautista,25.752619,False
Elizabeth,Stein,255.65157,True
Brandi,Werner,297.96378,True
Derrick,Jones,167.9346,True
Michelle,Price,80.72808,False
Kara,Silva,32.08814,False
Lisa,Cox,33.651386,False
Jonathan,Armstrong,14.570356,False
Randy,Rodriguez,178.00772,True
Amber,Payne,124.4776,True
Patricia,Moore,55.822475,False
Barbara,Krueger,60.739613,False
Susan,Colon,191.55571,True
Ryan,Morgan,296.2379,True
Chad,Willis,8.73398,False
Brian,Curtis,154.55531,True
Stephanie,Jones,257.30344,True
Jeffrey,Garcia,242.17532,True
Erik,Walker,167.34738,True
Steven,Murray,179.81387,True
Samuel,Simmons,38.36117,False
Brian,Brown,100.039536,True
Barbara,Brown,223.02702,True
Monica,Oconnor,27.82578,False
Jacob,Yang,54.069847,False
Jennifer,Roberts,172.79327,True
Ashley,Schultz,171.187,True
Elizabeth,Swanson,228.4363,True
Jonathan,Lawrence MD,36.77729,False
Linda,Rodriguez,175.73653,True
Molly,Tate,192.76509,True
Patrick,Mosley,20.681797,False
Anita,Nelson,98.2563,False
Susan,Harris,62.123623,False
John,Conrad,216.36137,True
Peggy,Johnson,219.28479,True
Timothy,Allen,199.01099,True
Susan,Hansen,90.745804,False
Linda,Woods,226.94202,True
Susan,Herrera,175.42053,True
Linda,White,211.99635,True
Andrew,Matthews,287.6105,True
Mrs.,Lisa Richardson MD,185.5277,True
Jennifer,Dixon,172.80388,True
Daniel,James,6.6509113,False
Kyle,Chaney,129.40884,True
Erin,Kennedy,91.8698,False
Allison,Jones,50.929565,False
Jason,Lopez,182.35146,True
Cameron,Burton,73.505615,False
Joe,Cook,58.01493,False
Robert,Miller,268.11072,True
Olivia,Martin,82.34771,False
Manuel,Long,94.22695,False
Richard,Villanueva,75.504486,False
Taylor,Jones,62.18274,False
Catherine,Simmons,136.59357,True
Samantha,Miranda,120.15731,True
Sarah,Brown,298.43295,True
Jerry,Clark,243.562,True
Briana,Morris,66.297066,False
Michelle,Schneider,131.80217,True
Alyssa,Kim,211.25119,True
Courtney,Williams,232.44656,True
Rebekah,Gonzalez,193.38377,True
Cameron,Gay,143.67703,True
Jose,Martinez,80.93405,False
Gabrielle,Todd,173.98158,True
Adrian,Price,133.07886,True
James,Daniels,270.0464,True
Henry,Huffman,184.987,True
Beth,Murphy,24.762463,False
Kevin,Haynes,115.22548,True
Darryl,Deleon,204.37634,True
Jeffrey,Wells,264.9242,True
John,Hicks,252.82439,True
Pamela,Stanley,166.47723,True
Frank,Gardner,247.7337,True
Eric,Kennedy,59.879395,False
Michael,Buchanan,84.84695,False
Brooke,Johnson,169.8422,True
Joseph,Alvarado,43.634678,False
Dawn,Ross,98.64511,False
Christina,Hammond,48.766167,False
Adrian,Richmond,3.97589,False
Elizabeth,Gardner,74.1407,False
Melissa,Wood,137.5704,True
Matthew,Nelson,240.5539,True
Janet,Gross,6.5934367,False
Michael,Murphy,259.06412,True
Samuel,Davis,197.03673,True
James,Garcia,132.01985,True
Carolyn,Glover,288.22012,True
Jonathan,Singleton,277.89258,True
Jennifer,Rodriguez MD,266.98242,True
Robert,Moore,25.253473,False
Kelly,Rogers,203.40855,True
Kelly,Rodriguez,161.69199,True
Michael,Fisher,3.4216425,False
Lorraine,Shaw,276.2724,True
Steven,White,37.2849,False
Joy,Long,216.54591,True
Brandon,Riggs,8.330687,False
Raymond,Henderson,212.46046,True
Kenneth,Wright,84.45132,False
Katelyn,Sloan,84.36432,False
Jonathan,Robinson,142.1046,True
Gina,Morales,154.72664,True
Rachel,Martinez,100.97713,True
Nicole,Mcgee,211.95721,True
Danielle,Hunter,166.47716,True
Dillon,Baker,229.88025,True
Steven,Lane,251.30153,True
Sandra,Cook,129.40837,True
Heather,Cardenas,68.719864,False
Kyle,Robinson,40.78974,False
James,Rodriguez,278.58395,True
John,Robertson,249.68916,True
Melissa,Smith,9.029447,False
Sarah,Oneal,89.01613,False
Austin,Mcdowell,98.91949,False
Marie,Taylor,126.40953,True
Teresa,Garrett,201.35695,True
Kelly,Perez,249.96332,True
Mary,Odom,94.71142,False
Stacy,Hansen,38.16867,False
Sara,Lopez,204.65198,True
Arthur,Gibson II,63.21727,False
Jennifer,Ortiz,105.035515,True
Amanda,Davis,200.28596,True
Tina,Fitzpatrick,129.19388,True
Andrea,Page,138.82352,True
Wayne,Reeves,172.40051,True
James,Sullivan,46.203125,False
John,Hernandez,193.71066,True
Tiffany,Barnett,271.7312,True
Jessica,Watts,58.755722,False
Miss,Katherine Brennan MD,50.002888,False
Nathan,Nielsen,23.308664,False
Patricia,Davis,171.77626,True
Ricardo,Davies,170.03738,True
Matthew,Lawson,199.96759,True
Christopher,Miller,179.24095,True
Charles,Mendoza DVM,157.25615,True
Jack,Lin,110.61848,True
Michelle,Jacobs,147.46233,True
Amber,Hopkins,289.45062,True
Christine,Lara,218.39125,True
Nancy,Garcia,141.38535,True
Lindsey,Owens,264.64618,True
Lisa,Brewer,43.024635,False
Alex,Rhodes,264.27768,True
Daniel,Bennett,157.03766,True
Susan,Robinson,268.30487,True
Christopher,Olson,260.0252,True
Jon,Roach,129.69058,True
Michael,Robinson,38.286587,False
Rodney,Arellano,206.03305,True
Alicia,Wong,250.44487,True
Jesse,Singh,147.52347,True
Nicole,Smith,64.95829,False
Dwayne,Snyder,35.839317,False
Marcus,Rice,96.59178,False
Ashley,Dixon,87.74148,False
Erica,Nelson,91.27947,False
Anna,Valdez,202.48018,True
Marco,Pierce,228.78192,True
Nicole,Henry,111.771675,True
Melissa,David,125.74633,True
Patricia,Moreno,153.2979,True
Kevin,Woodard,47.110878,False
Adam,Bailey,130.20988,True
Carrie,Henson,95.32864,False
Richard,Martin,31.988096,False
Whitney,Reed,63.476906,False
Michael,Snyder,259.2479,True
Dana,Molina,280.09396,True
Justin,Decker,9.919029,False
Cristina,Gray,74.336975,False
Mark,Nguyen,95.40655,False
Michael,Johnson,283.6151,True
Nicholas,Clark,229.53484,True
Todd,Wheeler,239.327,True
Linda,Woods,31.943478,False
Alan,Peterson,113.26465,True
Christina,Pennington,225.693,True
Jennifer,Baldwin,2.031104,False
Jake,Oliver,277.36975,True
Ms.,Krystal Reilly,76.150604,False
Jacob,Grant,94.85836,False
Malik,Wright,204.16826,True
Gabrielle,Johnson,24.810472,False
Anne,Howard,11.218695,False
Trevor,Gutierrez,177.22319,True
Caleb,Morales,120.99127,True
Jennifer,Hernandez,256.77975,True
Mark,Montes,247.9216,True
Matthew,Peck,217.3292,True
James,Dominguez,69.51064,False
Jonathan,Mclaughlin,201.92432,True
Melissa,Vega DVM,56.228344,False
Renee,Ellis,17.368263,False
Mark,Schmidt,90.18203,False
Anthony,Baker,227.80841,True
Amanda,Perkins,110.295784,True
Lisa,Garcia,198.87181,True
Jennifer,Sullivan,183.45747,True
Jeremy,Wright,106.86424,True
Tracy,Frazier,221.68188,True
Kathryn,Cardenas,258.47507,True
Robert,Wheeler,1.700382,False
John,Gonzalez,234.45915,True
Thomas,Gordon,257.38223,True
Jacob,Mcintyre,278.08456,True
Charles,Melendez,114.13748,True
Angel,Johnson,201.31273,True
Derek,Stevens,139.15297,True
Cindy,Odonnell,160.06532,True
Mary,Holmes,186.37108,True
Amanda,Monroe,136.37718,True
Sara,Sanchez,195.64575,True
Dennis,Williams,171.70058,True
Emily,Mitchell,245.11885,True
Lauren,Rodriguez,17.235756,False
Jeffrey,Santiago,248.65115,True
Tony,Norton,112.86494,True
Jacqueline,Choi,288.6337,True
Andrew,Mclaughlin,125.07533,True
Larry,Livingston,72.61768,False
Caitlin,Ryan,80.2903,False
Mr.,Bryan Porter,63.3104,False
Crystal,Harris,77.705475,False
Joseph,Marshall,110.65942,True
Brendan,Smith,141.40459,True
Amy,Wilson,42.651398,False
David,Clark,136.87209,True
Terri,Pace,63.469364,False
Erika,Joseph,82.40042,False
Jessica,Brown,257.27432,True
Chase,Young,88.54,False
Mitchell,Cook,291.74686,True
Paul,Allen,222.18742,True
Adam,Morales,149.3888,True
Jeffrey,Hernandez,206.8755,True
Melinda,Hamilton,250.69647,True
Michael,Miller,292.69907,True
Randall,Scott,287.9553,True
Pamela,Allison,180.83163,True
Cynthia,Harrington,114.70898,True
Heidi,Brown,280.41,True
Kathryn,Graham,294.7476,True
Samantha,Strickland,58.959763,False
Kimberly,Gilbert,42.945133,False
Laura,King,203.57205,True
Janet,Perez,183.74643,True
George,Hunt,67.29373,False
Randy,Taylor,281.57822,True
Theresa,Newman,147.3312,True
Mark,Hensley,221.28267,True
Elizabeth,Woodard,9.215003,False
Amanda,Snow,59.852215,False
Colton,Porter,70.77229,False
Barbara,Aguilar,151.2722,True
Michael,Brady,280.49152,True
Paul,Romero,275.29037,True
Donna,Little,232.4269,True
Kathleen,Ramirez,169.13359,True
Caitlin,Espinoza,70.53535,False
Michael,Mccarthy Jr.,128.34177,True
Janet,Choi MD,283.95602,True
Michael,Moore,5.1903915,False
Brian,Little,119.25329,True
Mr.,Robert Davis MD,5.109437,False
Miranda,Phillips,112.1005,True
Jonathan,Garrison,11.848425,False
Anthony,Guerrero,112.12787,True
Kenneth,Bryant,25.119556,False
Amy,Brown,211.76076,True
Robert,Morris,132.8387,True
Carrie,Lyons,68.2899,False
Laura,Graves,129.92635,True
Jaime,Lucas,281.91504,True
Jordan,Pearson,133.06677,True
Nicholas,Martinez,92.890854,False
Mary,Padilla,80.10422,False
Scott,Chapman,35.502655,False
Pamela,Bridges,144.62955,True
Wanda,Collins,268.20157,True
Mark,Bender,284.78787,True
Amanda,Norris,238.50922,True
Abigail,Brown,214.74309,True
Brian,Pham,181.49252,True
Jamie,Young,103.56603,True
Brian,Peterson,38.045208,False
